evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,share_positivo,share_negativo,proporcao_positivas,proporcao_negativas,ambiguidade_baixa,ambiguidade_media,ambiguidade_alta,proporcao_ambiguidade_alta,peso_positivo,peso_negativo,titulos_exemplo
ampliacao-operacao-seguranca-presente-niteroi-2021,ampliacao-operacao-seguranca-presente-niteroi-2021,Ampliação da Operação Segurança Presente em Niterói,inauguracao/expansao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo do Estado amplia a Operação Segurança Presente em Niterói
ampliacao-operacao-seguranca-presente-sao-goncalo-2022,ampliacao-operacao-seguranca-presente-sao-goncalo-2022,Ampliação da Operação Segurança Presente em São Gonçalo,inauguracao/expansao,São Gonçalo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Com reforço de 150 policiais, Segurança Presente é ampliado em São Gonçalo"
ampliacao-programa-copacabana-presente-2020,ampliacao-programa-copacabana-presente-2020,Ampliação do programa Copacabana Presente por Luiz Lima,gestao/administracao,"Copacabana, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Luiz Lima quer ampliar programa Copacabana Presente e restaurar ordem pública no bairro
ampliacao-recreio-presente-recreio-dos-bandeirantes-2020,ampliacao-recreio-presente-recreio-dos-bandeirantes-2020,Ampliação do programa Recreio Presente no bairro do Recreio dos Bandeirantes,inauguracao/expansao,"Recreio dos Bandeirantes, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Programa Recreio Presente amplia segurança no bairro e é elogiado por moradores
ampliacao-seguranca-carnaval-2025,ampliacao-seguranca-carnaval-2025,Ampliação das medidas de segurança para o Carnaval 2025 no Rio de Janeiro,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Estado investe R$ 90 milhões e amplia medidas de segurança para o Carnaval
ampliacao-seguranca-presente-bangu-campo-grande-2021,ampliacao-seguranca-presente-bangu-campo-grande-2021,Ampliação do programa Segurança Presente em Bangu e Campo Grande,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Paes quer restaurar o campus da Gama Filho e outros projetos até abril
ampliacao-seguranca-presente-combate-crimes-consumo-2025,ampliacao-seguranca-presente-combate-crimes-consumo-2025,Ampliação das atividades do Segurança Presente para combater crimes nas relações de consumo,gestao/administracao,"Zona Oeste, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente também atuará contra crimes nas relações de consumo
ampliacao-seguranca-presente-mesquita-2022,ampliacao-seguranca-presente-mesquita-2022,Ampliação do programa Segurança Presente em Mesquita,inauguracao/expansao,"Mesquita, Baixada Fluminense",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Cláudio Castro promete base do Segurança Presente em Mesquita
ampliacao-seguranca-presente-regiao-dos-lagos-2022,ampliacao-seguranca-presente-regiao-dos-lagos-2022,Ampliação do programa Segurança Presente na Região dos Lagos,inauguracao/expansao,Cabo Frio,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Cláudio Castro realiza ‘Grande Encontro da Região dos Lagos’ e promete ampliação do Segurança Presente
ampliacao-seguranca-presente-tijuca-2020,ampliacao-seguranca-presente-tijuca-2020,Ampliação do programa Segurança Presente na Tijuca,inauguracao/expansao,"Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Luiz Lima quer ampliar Segurança Presente na região da Tijuca
analise-projetos-lei-reestruturacao-pm-alerj-2025,analise-projetos-lei-reestruturacao-pm-alerj-2025,Análise de projetos de lei para reestruturação e ampliação da atuação da PM na Alerj,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Assembleia retoma trabalhos com projetos que mudam estrutura e ampliam atuação da PM
anuncio-concurso-seguranca-presente-2025,anuncio-concurso-seguranca-presente-2025,Anúncio de concurso para agentes do Segurança Presente com 1.213 vagas,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Cláudio Castro anuncia concurso para o Segurança Presente com salários de R$ 3 mil
anuncio-concurso-seguranca-presente-rj-2025,anuncio-concurso-seguranca-presente-rj-2025,Anúncio do concurso Segurança Presente RJ com 2.212 vagas,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Concurso Segurança Presente RJ é anunciado com 2.212 vagas - Folha Dirigida
anuncio-fortalecimento-upps-2020,anuncio-fortalecimento-upps-2020,Anúncio de fortalecimento das UPPs a partir de 2020,gestao/administracao,"Grajaú e Vila Isabel, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Witzel anuncia que UPPs serão fortalecidas a partir de 2020
anuncio-investimento-seguranca-presente-2020,anuncio-investimento-seguranca-presente-2020,Anúncio de investimento de R$ 200 milhões no Segurança Presente em 2020,financiamento/parceria,,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança presente terá investimento de 200 milhões em 2020
anuncio-investimentos-ampliacao-seguranca-presente-2024,anuncio-investimentos-ampliacao-seguranca-presente-2024,Anúncio de investimentos e ampliação do Segurança Presente pelo governador Cláudio Castro no XII Fórum de Lisboa,gestao/administracao,Lisboa,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governador defende mudanças na legislação contra o crime no XII Fórum de Lisboa
anuncio-plano-seguranca-carnaval-2026,anuncio-plano-seguranca-carnaval-2026,Anúncio do plano de segurança para o Carnaval 2026 no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,RJ anuncia esquema com 26 mil agentes para segurança no Carnaval
apreensao-adolescente-tentativa-assalto-duque-de-caxias-2025,apreensao-adolescente-tentativa-assalto-duque-de-caxias-2025,Apreensão de adolescente após tentativa de assalto em Duque de Caxias,prisao/apreensao,Duque de Caxias,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Vídeo: PM reage a tentativa de assalto e adolescente é apreendido em Caxias
apreensao-adolescentes-homem-roubos-praia-piratininga-2025,apreensao-adolescentes-homem-roubos-praia-piratininga-2025,Apreensão de adolescentes e homem por roubos na Praia de Piratininga,prisao/apreensao,"Praia de Piratininga, Niterói",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Arrastão termina com três adolescentes detidos e um homem preso em praia de Niterói
apreensao-adolescentes-tentativa-roubo-delegada-barra-da-tijuca-2026,apreensao-adolescentes-tentativa-roubo-delegada-barra-da-tijuca-2026,Apreensão de adolescentes após tentativa de roubo de cordão de delegada na Barra da Tijuca,prisao/apreensao,"Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Adolescentes são apreendidos após tentarem roubar cordão de delegada
apreensao-armas-brancas-seguranca-presente-internacao-usuarios-drogas-2019,apreensao-armas-brancas-seguranca-presente-internacao-usuarios-drogas-2019,Apreensão de armas brancas pela Segurança Presente e proposta de internação de usuários de drogas no Rio de Janeiro,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Editorial: Witzel está certo, usuário de droga na rua é para internar ou prender"
apreensao-cocaina-escondida-peixe-paracambi-2025,apreensao-cocaina-escondida-peixe-paracambi-2025,Apreensão de cocaína escondida dentro de peixe em Paracambi,prisao/apreensao,Paracambi,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Vídeo: polícia encontra droga escondida dentro de peixe na Região Metropolitana
apreensao-fuzil-falso-itaborai-2025,apreensao-fuzil-falso-itaborai-2025,Apreensão de fuzil falso em Itaboraí,prisao/apreensao,Itaboraí,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Homem é detido com fuzil falso em Itaboraí
apreensao-lanca-anti-viaturas-prisao-suspeito-niteroi-2025,apreensao-lanca-anti-viaturas-prisao-suspeito-niteroi-2025,Apreensão de lança anti-viaturas e prisão de suspeito por tráfico em Niterói,prisao/apreensao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente apreende lança anti-viaturas e prende suspeito por tráfico em Niterói
apreensao-objetos-cortantes-seguranca-presente-2019,apreensao-objetos-cortantes-seguranca-presente-2019,Apreensão de 55 objetos cortantes e prisão em operação do Segurança Presente,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente apreende mais de 50 objetos cortantes em 1 dia de operação
apreensao-produtos-furtados-barra-mansa-2025,apreensao-produtos-furtados-barra-mansa-2025,Apreensão de produtos furtados em Barra Mansa,prisao/apreensao,"Barra Mansa, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Uno no crime! Polícia apreende baralho e produtos furtados em Barra Mansa
apresentacao-plano-seguranca-marcelo-queiroz-2024,apresentacao-plano-seguranca-marcelo-queiroz-2024,Apresentação do plano de segurança por Marcelo Queiroz,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Marcelo Queiroz apresenta plano de segurança em reunião com secretário de Segurança Pública
apresentacao-projeto-arco-seguro-arco-metropolitano-2021,apresentacao-projeto-arco-seguro-arco-metropolitano-2021,Apresentação do projeto Arco Seguro para zerar roubos de carga no Arco Metropolitano,gestao/administracao,"Arco Metropolitano, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Projeto quer zerar roubo de carga no Arco Metropolitano
aprovacao-entrada-mulheres-seguranca-presente-2022,aprovacao-entrada-mulheres-seguranca-presente-2022,Aprovação da entrada de mulheres no programa Segurança Presente pela Alerj,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Alerj aprova entrada de mulheres no programa Segurança Presente
aprovacao-programa-cidade-integrada-jacarezinho-muzema-2022,aprovacao-programa-cidade-integrada-jacarezinho-muzema-2022,Aprovação do programa Cidade Integrada por moradores do Jacarezinho e Muzema,resultado/indicador,"Jacarezinho e Muzema, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Programa ‘Cidade Integrada’ tem quase 60% de aprovação de moradores do Jacarezinho e Muzema
aprovacao-programa-cidade-integrada-rj-2022,aprovacao-programa-cidade-integrada-rj-2022,Aprovação do programa Cidade Integrada pela população do RJ,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Cidade Integrada tem aprovação da maioria da população do RJ, revela pesquisa"
aprovacao-programa-onibus-seguro-alerj-2025,aprovacao-programa-onibus-seguro-alerj-2025,Aprovação do programa 'Ônibus Seguro' na Alerj,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Programa ‘Ônibus Seguro’ é aprovado em segunda discussão na Alerj
aprovacao-projeto-armar-guarda-municipal-rio-2025,aprovacao-projeto-armar-guarda-municipal-rio-2025,Aprovação do projeto para armar a Guarda Municipal do Rio,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Com apoio até do PL, aprovação do projeto que permite armar a Guarda Municipal é pule de dez"
aprovacao-reestruturacao-pm-retorno-militares-reserva-alerj-2025,aprovacao-reestruturacao-pm-retorno-militares-reserva-alerj-2025,Aprovação da reestruturação da PM e retorno de militares da reserva pela Alerj,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Reestruturação da PM e retorno de militares da reserva são aprovados pela Alerj
aquisicao-bicicletas-eletricas-operacao-seguranca-presente-2025,aquisiçao-bicicletas-eletricas-operacao-seguranca-presente-2025,Aquisição de bicicletas elétricas para a Operação Segurança Presente,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,CPI das Câmeras virou de qualquer coisa – Bastidores do Rio
aquisicao-bicicletas-eletricas-operacao-seguranca-presente-2026,aquisiçao-bicicletas-eletricas-operacao-seguranca-presente-2026,Aquisição de bicicletas elétricas para a Operação Segurança Presente,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,CPI das Câmeras virou de qualquer coisa – Bastidores do Rio
arrecadacao-tampinhas-reciclaveis-seguranca-presente-2022,arrecadacao-tampinhas-reciclaveis-seguranca-presente-2022,Arrecadação de tampinhas recicláveis nas bases do Segurança Presente,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,RJPET: 66 toneladas de tampinhas recicláveis já foram recolhidas nas bases do Segurança Presente
atuacao-governo-seguranca-eleicoes-municipais-2024,atuacao-governo-seguranca-eleicoes-municipais-2024,Atuação do governo do Estado para garantir segurança nas eleições municipais,operacao policial,"Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Castro vota na Barra da Tijuca e afirma que seguirá trabalhando em parceria com todos os prefeitos eleitos
atuacao-seguranca-presente-campos-goytacazes-2022,atuacao-seguranca-presente-campos-goytacazes-2022,Atuação do Segurança Presente em Campos dos Goytacazes,operacao policial,Campos dos Goytacazes,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente de Campos levou 38 suspeitos à delegacia na primeira semana de atuação
audiencia-publica-compra-cameras-portateis-seguranca-publica-2021,audiencia-publica-compra-cameras-portateis-seguranca-publica-2021,Audiência pública para compra de câmeras portáteis para segurança pública,gestao/administracao,"Palácio Guanabara, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Audiência pública define regras para compra de câmeras portáteis para Segurança Pública do Estado
aumento-apreensoes-drogas-rio-janeiro-2023,aumento-apreensoes-drogas-rio-janeiro-2023,Aumento de apreensões de drogas no Rio de Janeiro em 2023,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Apreensões de drogas crescem no RJ e aumentam até 200% em 2023
aumento-frota-veiculos-seguranca-presente-2022,aumento-frota-veiculos-seguranca-presente-2022,Aumento da frota de veículos do programa Segurança Presente,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo do Estado aumenta frota de veículos dos programas Segurança Presente e Lei Seca
aumento-gratificacao-policiais-reserva-peop-2026,aumento-gratificacao-policiais-reserva-peop-2026,Aumento da gratificação para policiais da reserva no Programa de Estímulo Operacional (PEOp),gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo estadual do Rio aumenta valor da gratificação para policiais da reserva que atuam em programa de serviço voluntário
aumento-remuneracao-extra-pm-2025,aumento-remuneracao-extra-pm-2025,Aumento de 36% na remuneração extra da PM e criação de novo turno de 24 horas,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo do Rio aumenta em 36% a remuneração extra da PM e amplia turnos de serviço
aumento-seguranca-copacabana-2023,aumento-seguranca-copacabana-2023,Aumento da segurança em Copacabana com ações do programa Segurança Presente,inauguracao/expansao,"Copacabana, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo do Rio aumentará segurança em Copacabana
avaliacao-governo-claudio-castro-2022,avaliacao-governo-claudio-castro-2022,Avaliação do governo Cláudio Castro no Rio de Janeiro,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Quintino: Cláudio Castro é um bom governador?
balanco-carnaval-rio-2025,balanco-carnaval-rio-2025,Balanço do carnaval no Rio de Janeiro em 2025,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Carnaval movimentou R$ 6,5 bilhões no estado do Rio de Janeiro; veja o balanço"
busca-professor-antonio-petraglia-2025,busca-professor-antonio-petraglia-2025,Busca pelo professor Antonio Petraglia desaparecido utilizando câmeras de reconhecimento facial,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Polícia do Rio usa câmeras com reconhecimento facial para tentar localizar professor desaparecido
caminhada-claudio-castro-baixada-fluminense-2022,caminhada-claudio-castro-baixada-fluminense-2022,Caminhada de Cláudio Castro na Baixada Fluminense apresentando investimentos,evento publico/cultural,Baixada Fluminense,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Cláudio Castro volta à Baixada Fluminense no primeiro domingo de campanha
campanha-natal-solidario-operacao-seguranca-presente-2020,campanha-natal-solidario-operacao-seguranca-presente-2020,Campanha Natal Solidário da Operação Segurança Presente,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Operação Segurança Presente promove campanha solidária de Natal para arrecadação de doações a crianças
candidatura-rodrigo-amorim-general-pazuelo-rio-2022,candidatura-rodrigo-amorim-general-pazuelo-rio-2022,Candidatura de Rodrigo Amorim e General Pazuelo no Rio de Janeiro,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Candidatos a deputado de Jair Bolsonaro no Rio de Janeiro
capacitacao-agentes-operacao-seguranca-presente-2024,capacitacao-agentes-operacao-seguranca-presente-2024,Capacitação de agentes da Operação Segurança Presente pelo Corpo de Bombeiros,gestao/administracao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Corpo de Bombeiros RJ capacita agentes da Operação Segurança Presente - Corpo de Bombeiros do Rio de Janeiro
capacitacao-agentes-seguranca-presente-jacarepagua-2025,capacitacao-agentes-seguranca-presente-jacarepagua-2025,Capacitação de agentes do Segurança Presente em Jacarepaguá para combate a crimes contra consumidores,gestao/administracao,"Jacarepaguá, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente vai ajudar no combate aos crimes contra os consumidores em Jacarepaguá
